lineage,internal,median_rate,branch_length
T10,True,3.008057161835841e-07,0.2311049833538832
T10,False,4.6504979370752566e-07,0.5818200882065412
T10,False,2.4826521236072484e-07,0.9263700770880465
T10,False,4.419588490867854e-07,0.9515402465535905
T10,False,2.1729919770684086e-07,0.708823121690213
T10,False,2.3898403266441185e-07,0.7060908812530868
T10,True,2.2731194693133695e-07,0.250913846174756
T10,True,2.4405384404186893e-07,0.05406480321202434
T10,True,2.1216605819326464e-07,0.25552673841860774
T10,True,3.143680965258183e-07,0.035748650707744245
T10,False,4.6236122473166527e-07,0.5929112046678344
T10,True,3.300442327410519e-07,0.026727785985628083
T10,True,2.1912523919591194e-07,0.1987401872374146
T10,False,3.065223706737137e-07,0.18612263323989336
T10,False,3.236848837326034e-07,0.18612263323989336
T10,True,3.1181234719780964e-07,0.0906893395328856
T10,False,3.141081330307718e-07,0.2479017166714525
T10,False,3.329649720626958e-07,0.08256203569630655
T10,False,3.4192864968277813e-07,0.08256203569630655
T10,True,6.377309425147653e-07,0.24457465365271447
T10,True,2.7120195327172323e-07,0.02891025610132636
T10,True,6.865835398334071e-07,1.0757327117623632
T10,False,3.0571129935422833e-07,0.613779637168989
T10,False,2.6868788990759043e-07,0.6130045270278113
T10,False,2.826751991498539e-07,0.6075400461535587
T10,True,3.220623680927794e-07,0.036294235824272714
T10,True,2.589082035599181e-07,0.43845147804174567
T10,False,3.1411035384928606e-07,0.08545298614858426
T10,False,2.888491796105888e-07,0.17015243970063226
T10,True,6.126155949093933e-07,0.7436537267287152
T10,False,6.392212318953135e-07,0.7880332792371774
T10,True,5.189923789457571e-07,0.16847959359022968
T10,True,5.091974408865524e-07,0.10184350585796209
T10,False,2.883700812421926e-07,0.44350670445472734
T10,False,3.074838232549212e-07,0.325870653852086
T10,True,2.795539830842117e-07,0.39155569546943114
T10,False,2.952899918070073e-07,0.7506610069518387
T10,False,6.036691821776153e-07,0.7779795211701983
T10,False,2.56678597204377e-07,0.7807117616073244
T10,True,2.8418346194225e-07,0.060113179770587166
T10,True,2.798884886279674e-07,0.01767056826943625
T10,False,2.777846962521791e-07,0.8202441435271268
T10,True,2.607634927527801e-07,0.014818256397031826
T10,True,3.90724049854544e-07,0.09471123758656752
T10,False,2.9065374925493057e-07,0.4667782356495668
T10,False,2.7840352764207976e-07,0.43252546580338236
T10,False,2.7598065639588966e-07,0.42706098492890304
T10,True,2.8651510481428986e-07,0.11895222339823242
T10,True,2.7582316204288017e-07,0.13148050022992253
T10,False,4.3875478340439165e-07,0.559910057086262
T10,True,3.798350345604388e-07,0.2714056120137789
T10,True,4.036414608649082e-07,0.22430098355797057
T10,True,5.538174193337415e-07,0.25847983032990474
T10,False,4.7656175263713075e-07,0.47521417848643527
T10,False,2.6070042341575574e-07,0.4833273490326689
T10,False,2.780873951024033e-07,0.346253141756202
T10,False,2.6919931788737296e-07,0.3407886608819495
T10,True,2.4126445163785597e-07,0.13707420727646724
T10,True,2.641336372310763e-07,0.06019284038282968
T10,True,2.9121878423311164e-07,0.8990889067919451
T10,True,2.999126309965955e-07,9.952275399860433e-05
T10,True,6.329898943477828e-07,0.04609452469977082
T10,False,2.9873807303633135e-07,0.653327060121877
T10,True,6.841944322995183e-07,0.00457276403810436
T10,False,2.9155648052506264e-07,0.2377472537310381
T10,False,2.784818803783712e-07,0.232267801676322
T10,True,2.7870388500161734e-07,0.12762717031606252
T10,False,6.783770616602435e-07,0.2229086706224639
T10,True,3.3062182969003523e-07,0.022057039084657504
T10,False,3.134008616000504e-07,0.1792122850496345
T10,True,6.184063406317547e-07,0.426632744589877
T10,True,5.566471811880721e-07,0.028972504415691658
T10,True,2.4306876572553813e-07,0.004550600974366326
T10,False,1.382565858164364e-06,0.8256695048926008
T10,True,5.01131389050671e-07,0.08586149718331892
T10,True,5.14164659721963e-07,0.4397315036931968
T10,False,5.177061713402515e-06,1.373180313988209
T10,True,4.0570031110356376e-07,1.2752971826503487
T10,False,2.8387628717796353e-07,0.5438280629190078
T10,False,3.204796785267843e-07,0.09736461631756965
T10,False,3.1381703765158977e-07,0.09736461631756965
T10,True,5.508499056525048e-07,0.47499969794381247
T10,False,2.756721920707508e-07,0.43297837504448566
T10,False,2.855256625189616e-07,0.33878525062692855
T10,False,2.700354469430865e-07,0.33878525062692855
T10,True,2.562261755953139e-07,0.09419312441755734
T10,True,2.485645444445901e-07,0.13938593921689657
T10,True,1.45047015037727e-07,0.7537977980827186
T10,False,4.091623995412375e-07,1.6383580102406734
T10,True,1.442009380525563e-07,0.8942641240909568
T10,True,3.4771678281116684e-07,0.7924348218474839
T10,True,3.4021808169854425e-07,0.18597385157590773
T10,True,3.7686979990626784e-07,0.08705347449495182
T10,False,2.1799136715686107e-07,1.5232024731370706
T10,False,8.436937606320938e-07,0.4190928840959005
T10,True,4.637985456838614e-07,0.6274469636022517
T10,False,3.208550956709655e-07,0.10540099982828527
T10,False,3.2256160080863777e-07,0.10540099982828527
T10,True,7.710513665893803e-07,0.5418818860607904
T10,False,2.6622664732965377e-07,0.28571087390204714
T10,False,2.646459528610908e-07,0.2857108739020472
T10,True,2.1296662279119763e-07,0.35883977154990243
T10,True,1.4758226834876155e-07,1.0686277816151952
T10,False,2.0015290238697782e-07,0.5295044119052623
T10,False,3.154389747174151e-07,0.1165438695893034
T10,False,3.114978915949242e-07,0.11381162915217724
T10,True,4.768532200942737e-07,0.41022830187860515
T10,True,1.5900729491406194e-07,0.8653935165915626
T10,False,3.136610217775996e-07,0.10719488186157333
T10,True,5.617641578063116e-07,0.31281601769606726
T10,True,3.510726390530819e-07,0.6598214992624452
T10,False,5.340914474133195e-07,0.750919925130614
T10,False,6.631728478445967e-07,0.6084541717059815
T10,True,1.4940931454122505e-07,1.0149142291022477
T10,False,3.370727898653648e-07,0.07827707660739414
T10,True,6.992360534923215e-07,0.1687927651350467
T10,True,6.625168164458518e-07,0.46549615266980426
T10,False,3.1856876203462743e-07,0.119435528937482
T10,False,2.957047858134251e-07,0.119435528937482
T10,True,5.072672578354281e-07,0.7241381144861307
T10,False,3.196314839780387e-07,0.306485591254609
T10,False,2.9489859430729583e-07,0.30375335081748256
T10,True,3.257784720580167e-07,0.0958024646012482
T10,False,3.088398350981528e-07,0.30734906054723143
T10,False,3.0368601377733207e-07,0.30734906054723143
T10,True,2.4744034591907165e-07,0.1004034761831053
T10,True,3.202785201754109e-07,0.03822330699202525
T10,False,3.0423723289396614e-07,0.30718091660733254
T10,False,3.1109970893791887e-07,0.30718091660733243
T10,True,2.6762058605238144e-07,0.06769164472968303
T10,False,3.1296401538658184e-07,0.3694080804627633
T10,True,2.5114843740564796e-07,0.028463017985403627
T10,False,3.0461004013335206e-07,0.40060333888529276
T10,True,3.1782502707056133e-07,0.03990802396258941
T10,True,1.1800061883920851e-06,1.8491180426239768
T10,False,5.411352916773739e-07,1.2465631213429071
T10,False,2.00825741227597e-07,1.4115703211910924
T10,False,2.9296865284240745e-07,0.42678425338537795
T10,False,2.880896042495257e-07,0.42678425338537795
T10,True,3.12170686017283e-07,0.13929369964875016
T10,False,4.516873170372314e-07,0.8318257634988735
T10,True,2.208413691266371e-07,0.5223675085118873
T10,True,2.4879745071804414e-07,0.538702464282923
T10,False,2.7588132514860446e-07,1.2264383694517869
T10,False,2.941035624369253e-07,1.226438369451787
T10,True,2.722311207816782e-07,0.40070955637715144
T10,True,2.8018140026534335e-07,0.2987530950574624
T10,True,2.3318051014659554e-07,0.11710625718082346
T10,True,1.5781574726575995e-07,0.4634659087355142
T10,True,2.5677887150904656e-07,0.07447180304328871
T10,True,6.031498306911215e-07,0.13809550561024686
T10,False,3.0330033271734464e-07,0.4497279754609049
T10,False,3.2815079835939615e-07,0.08751774764080206
T10,False,3.2352191886467865e-07,0.08751774764080206
T10,True,1.662892040223609e-06,0.41577727800998954
T10,False,3.069059677358784e-07,0.12285291395879577
T10,False,3.0502463346864563e-07,0.12285291395879577
T10,True,4.627356215926899e-07,0.38863883300360136
T10,True,8.048205485512916e-07,0.5970799778431124
T10,False,2.6574194808491873e-07,0.3572931838195045
T10,False,2.6421738534459715e-07,0.35729318381950437
T10,True,2.0486634597523306e-07,0.4964596922697646
T10,True,2.5113131060173394e-07,0.2533951906958205
T10,True,2.4301770622243604e-07,0.05404710088710951
T10,False,3.0723869974829605e-07,0.5037750763480151
T10,True,1.377198386679478e-07,1.557845327784075
T10,True,2.9655748335937843e-07,0.08902903260723116
T10,True,5.780420487674188e-07,0.47781885628989595
T10,True,4.98967108528634e-07,0.05819836632189812
T10,False,7.276112975931747e-07,0.5604582189849229
T10,False,2.1930142980407496e-07,0.4894199676187332
T10,True,1.5546776133642045e-07,0.9793701413838513
T10,False,4.978738366408388e-07,0.47992866727801786
T10,True,1.3862788458026415e-07,2.1629023756346974
T10,True,8.889325644951322e-07,0.6964870643861278
T10,False,2.887620507829031e-07,0.4558720576827031
T10,False,5.374092075935432e-07,0.5051871261758152
T10,True,2.7595621721292707e-07,0.09285587542247709
T10,False,2.6895349477262015e-07,0.5980430015982918
T10,True,2.446256895723517e-07,1.0462157995932224
T10,False,5.273324006063576e-07,1.9583083233756902
T10,False,7.651444946335684e-07,1.4378932473967718
T10,True,2.4513170883686286e-07,0.40062500692953407
T10,False,1.7440812922779558e-06,0.4263153699755857
T10,False,3.0907276822252247e-07,0.11049930488768178
T10,False,1.8560179265298846e-07,0.573627158769039
T10,True,5.34758700736889e-07,0.3295146952249213
T10,True,3.0350611767489425e-07,0.433345309119721
T10,False,1.3513859994044064e-06,0.7491264929912669
T10,False,2.94563751445485e-07,0.11746386943260001
T10,False,3.029257324949805e-07,0.11746386943260001
T10,True,9.314879072289155e-07,0.9056445832861746
T10,True,7.229520897436978e-07,0.21528262430187683
T10,False,1.188168683278295e-06,0.6301625419507668
T10,True,7.133461627178987e-07,0.20484060289809558
T10,True,6.071880546277279e-07,0.8637890820803982
T10,True,4.999551256694053e-07,0.24946200805233465
T10,True,2.0810539829519676e-07,0.13878492291771893
T10,False,2.9124768599789924e-07,0.3120849111902839
T10,False,2.9574887726317344e-07,0.20512825304515725
T10,False,1.477702755628152e-07,1.0953764003616278
T10,True,3.0145187353558656e-07,0.09800751304584088
T10,False,3.266877975422417e-07,0.1470855377807181
T10,True,3.1901455256007723e-07,0.008949145099285793
T10,True,7.942146367834964e-07,1.5557761645170287
T10,True,1.0454092518285213e-07,1.6055894516827216
T10,True,2.3307125633610766e-07,0.08633166773572398
T10,False,2.842664858397454e-07,0.21278613510878364
T10,False,1.476473386227124e-07,1.015525861136323
T10,True,3.277179623193766e-07,0.9445228124028269
T10,False,7.65884035067726e-07,0.578143759000245
T10,False,4.813071784700038e-07,0.5009170225869772
T10,False,4.7169223444541663e-07,0.4845235799642199
T10,True,2.4062272786264497e-07,0.11001362165900908
T10,True,3.085667760628583e-07,2.496883580606732
T10,True,1.8786180165281942e-07,0.5453201946519246
T10,False,2.7188660710230497e-07,0.5057382717382142
T10,False,6.133419665590519e-07,0.8404536748455902
T10,False,2.513181120197395e-07,0.3389696565807163
T10,True,2.522502239948555e-07,0.2633137421327487
T10,False,2.9019674290206916e-07,0.20513727999202436
T10,True,4.7593194925885086e-07,0.5922215248640748
T10,False,2.978187350801252e-07,0.14306415841204956
T10,False,2.999523871063663e-07,0.14306415841204956
T10,True,6.13809710299499e-07,0.6734727286358293
T10,True,3.6377948904787387e-07,0.7202284120575273
T10,False,2.697555363943477e-07,0.4162173538998175
T10,True,3.869342007257097e-07,0.089520917838398
T10,True,4.0352856677900016e-07,0.08182237727458608
T10,True,4.224610293313695e-07,0.7613767972544903
T10,True,6.215646246403051e-07,0.634322221750824
T10,True,5.045648005880583e-07,0.9236199728173098
T10,False,2.5279753538700024e-07,1.9903704651994776
T10,False,3.037656226191472e-07,0.13987957692240105
T10,False,3.1732394451072677e-07,0.13987957692240105
T10,True,1.500647971968888e-06,2.0614497923864796
T10,True,3.205347541353408e-07,0.5704256416203766
T10,False,2.919054630541509e-07,0.15492495186636757
T10,False,3.023196067104051e-07,0.15492495186636757
T10,True,3.2846560585421665e-07,3.1128346252729933
T10,True,1.7305786959934907e-07,0.3275399601359785
T10,False,2.96820020607832e-07,0.14947598313652044
T10,False,2.928056453980705e-07,0.14947598313652044
T10,True,7.483976385197821e-07,1.4788910036026635
T10,False,2.9179795085890547e-07,0.1530965281478487
T10,False,2.969543598983494e-07,0.1530965281478487
T10,True,3.989724197516525e-07,0.7327914627614178
T10,False,1.3906933346313e-07,1.18455503695831
T10,False,2.9279226524294273e-07,0.17085640682120617
T10,True,7.728359260277005e-07,0.8410589813483251
T10,True,2.5192975718496386e-07,0.19190821957416793
T10,True,3.3643606507659283e-07,1.3421608610384355
T10,True,1.91285922657118e-07,0.3070542298404826
T10,False,9.734636219669789e-07,2.9045155829136995
T10,False,4.996491501334107e-07,2.470421886106159
T10,False,2.298711195429881e-07,1.700602331207078
T10,False,2.814989654875159e-07,1.4431822398827694
T10,True,3.02895564211834e-07,0.9916232078672977
T10,True,2.9443313784072755e-07,0.03549715682169641
T10,False,2.7180322664106634e-07,0.7122996548004203
T10,False,3.391398218085096e-07,0.08914375609085479
T10,False,3.278880767578008e-07,0.08914375609085479
T10,True,8.201366169010457e-07,0.7382243918601572
T10,True,2.58550486149306e-07,1.7580029497713419
T10,True,1.4535560006830005e-07,0.38014330599535207
T10,False,2.3839446960663727e-06,0.48917755475225544
T10,False,2.0342312451421415e-07,0.48917755475225544
T10,True,9.228977732220986e-07,1.3832690836011792
T10,False,3.6457110806932372e-06,0.4559689166405052
T10,False,3.266805588029811e-07,0.08737840346290371
T10,False,3.215297529722751e-07,0.08737840346290371
T10,True,3.400285914559414e-06,0.5629969058715649
T10,True,9.268122543779621e-07,0.7566269065514439
T10,False,3.1096818547807563e-07,0.114877674945838
T10,False,3.1525346660929345e-07,0.114877674945838
T10,True,3.123265557041123e-06,1.0891150899511743
T10,False,6.162029180138756e-07,1.0041069201481012
T10,True,2.63726084810698e-07,0.09499711838075164
T10,False,1.6199050378732765e-06,1.0799259563371195
T10,True,2.6587158297412834e-07,0.12171096274516868
T10,True,4.4021088070247376e-07,1.6022633895419012
T10,False,3.005644443013657e-07,0.115506989070715
T10,False,2.9401754133771014e-07,0.13468507126259022
T10,True,6.462785424717744e-07,2.081113699638779
T10,False,7.439540931042617e-07,2.291111702036053
T10,False,7.0336428363379245e-06,2.156647470864676
T10,False,3.08288709174763e-07,0.1259232333843443
T10,False,3.04390789818857e-07,0.1259232333843443
T10,True,3.9548958337666266e-07,2.0033269772062976
T10,True,2.4639545737358856e-07,0.3208797562855237
T10,True,2.5308597945367706e-07,0.023317205851609568
T10,True,3.0843199401025444e-07,0.11443587505912411
T10,False,3.106404878421645e-07,0.10622668687009829
T10,False,3.082068910909269e-07,0.10622668687009829
T10,True,7.723924738324882e-07,0.8500320584103631
T10,False,7.627353074586573e-07,1.1480395671982302
T10,True,2.878204854001115e-07,0.11493239492050389
T10,False,1.2058779110063108e-06,1.4630861173699432
T10,True,2.56045137947829e-07,0.1233795374255724
T10,False,1.03033460365631e-06,1.2299507964467453
T10,False,2.6203070259220105e-07,0.9329965989357689
T10,False,4.780176480785193e-07,1.010887503317803
T10,False,2.3503005966688586e-07,1.048689549893114
T10,False,2.4995186778105086e-07,0.7068474498660626
T10,False,2.44127650299774e-07,0.9259113768066973
T10,True,2.556900059635764e-07,0.12277817308641659
T10,True,2.5427212950795693e-07,0.18674133242003865
T10,True,2.51808393688292e-07,0.11948352484181957
T10,True,1.97185551033545e-07,0.1904467278481108
T10,False,7.36865451959724e-07,1.126183052811237
T10,True,1.9571390438392213e-07,0.10650746966286562
T10,True,2.1831664152472696e-07,0.029814576823691485
T10,False,7.354044095647581e-07,1.4489206244119905
T10,True,2.414079500748724e-07,0.12932585230122484
T10,True,2.501640928201623e-07,0.029713036737427867
T10,False,1.6473032096234164e-06,1.0812459410491737
T10,False,4.426444055861168e-06,1.1168623794053347
T10,True,2.741036905967263e-07,0.3293391431778425
T10,True,2.242803539967108e-07,0.09943835883680396
T10,False,4.161048915164237e-07,1.0587130544062457
T10,False,1.0922546582781952e-06,0.25060803157506495
T10,True,5.951676554857426e-07,0.35762707380282643
T10,False,3.1021035311094986e-07,0.08860755266196763
T10,False,3.179260325527107e-07,0.08860755266196763
T10,True,1.135362228789104e-06,0.98731701522244
T10,False,1.4846083069614942e-07,1.066656343920206
T10,False,3.252390907937395e-07,0.06665634392020658
T10,True,7.47176104866202e-07,0.15709927419263447
T10,True,3.31487296291582e-07,0.005736467491268549
T10,False,3.2292967670736366e-07,0.10183459832379249
T10,False,3.28613381008328e-07,0.10183459832379249
T10,True,5.346813436581488e-07,0.4496524497724168
T10,False,2.730106941209428e-07,0.276748906409783
T10,False,2.7329395388332204e-07,0.2767489064097828
T10,True,2.372040556785066e-07,0.2747381416864263
T10,True,2.0426962872964778e-07,0.6807447635352573
T10,True,1.1306101222024137e-06,0.2680744952994174
T10,False,3.009461699615789e-07,0.1266040187369264
T10,False,2.9107557000483344e-07,0.1266040187369264
T10,True,9.58207527796835e-07,0.9024694114816652
T10,True,8.470923666410837e-07,0.3434310815521058
T10,True,7.308224844608486e-07,0.09642304088210718
T10,True,1.4784670801932143e-06,0.8832249015268108
T10,True,6.544809380914486e-07,0.21327753480993472
T10,True,1.1939987793199074e-06,0.05758742561958652
T10,True,5.588114433113409e-07,0.02183488865206762
T10,True,6.062121539934728e-07,0.010234055908195039
T10,True,4.6487164076705745e-07,0.012339762250525688
T10,False,2.8666914571876826e-07,0.2936392174621272
T10,False,2.727404862889692e-07,1.5348492631241062
T10,True,2.6806888519262966e-07,0.062367644084567075
T10,False,2.746666197305875e-07,0.35600686154669337
T10,True,3.7756084506824507e-07,0.7935089458004576
T10,False,1.3537321368947585e-07,1.1625027126790721
T10,False,2.9694977846683947e-07,0.16250271267907213
T10,True,6.196849434914729e-07,1.5130404919284173
T10,True,4.184013546895914e-07,0.4264746758242639
T10,False,3.0730539382817967e-07,0.1130584427379604
T10,False,3.177141550466206e-07,0.1130584427379604
T10,True,8.010085918003989e-07,1.8888331699300376
T10,False,5.554777876505157e-07,0.3669107130792377
T10,False,2.9460131935861916e-07,0.1542780937642032
T10,False,3.160712987827369e-07,0.1542780937642032
T10,True,3.7291230640772944e-07,1.3194189252273811
T10,False,9.897565046539709e-07,0.32575181351224014
T10,True,3.0484068175139616e-07,0.04115889956699759
T10,True,9.136321823981048e-07,0.37595839558145805
T10,False,3.1430533418638677e-07,0.11482768661029352
T10,False,3.012365600052529e-07,0.11482768661029352
T10,True,4.7456590657286434e-07,0.5624314966677622
T10,False,2.7479780071261714e-07,0.38821847553526934
T10,False,2.643586126108571e-07,0.38821847553526934
T10,True,2.0234672517053527e-07,0.5602735844550919
T10,True,1.8617546113455528e-07,0.5805642632821328
T10,True,4.3545344830414186e-07,0.49475309761462016
T10,True,4.4479140149590545e-07,0.6069033956124636
T10,False,7.709670192979067e-07,2.128849918955033
T10,False,2.833519619421958e-07,2.1452882751194107
T10,True,2.3189216448348197e-07,0.742490267820894
T10,False,7.171745031324556e-07,2.332730139520248
T10,False,3.1305813378220494e-07,0.1044665730117611
T10,False,3.112348032044171e-07,0.1044665730117611
T10,True,9.129055961892753e-07,2.044587767421901
T10,True,2.487109671692315e-07,0.520254487353188
T10,False,4.501348464936333e-07,2.1637014491681983
T10,False,7.787561040202507e-07,2.1554822710859014
T10,True,2.7925903225297254e-07,0.48369470269435144
T10,False,5.112837848094664e-07,2.6364372477528937
T10,True,1.6111970029012895e-07,0.058565128032737945
T10,False,2.473533265087964e-07,2.9195457547812076
T10,True,3.7386182199973523e-07,0.1552425250604461
T10,True,1.6700612170160882e-07,0.012876107847550777
T10,True,2.130072870351752e-07,0.004157098763605482
T10,False,2.7668696537039615e-07,1.6950714561111888
T10,False,2.4402947110791256e-07,1.8867381227777933
T10,True,2.8945944542859724e-07,0.6404753507334622
T10,False,4.6382849740099206e-07,2.3108892725979726
T10,True,3.1966850944438164e-07,0.5563888348592596
T10,True,1.0461641449038871e-07,0.0019050286769903835
T10,True,4.5183200578613415e-07,0.00012840648572076674
T10,False,2.823954149369153e-07,0.2092617880988672
T10,False,2.841066910866231e-07,0.20926178809886675
T10,True,2.815197500950769e-07,0.07225318432335825
T10,False,2.1459831708786126e-07,1.5472683970797638
T10,True,4.310073196270423e-07,1.4754678030744746
T10,True,1.1875742122978384e-07,0.008162958816232191
T10,True,7.280517254698734e-07,0.02842193961839179
T10,True,8.947111080363045e-07,0.3538968330101815
T10,False,3.014995686228129e-07,0.23676701373106246
T10,False,2.6156445861249185e-07,0.255291679260621
T10,False,2.6700298779764556e-07,0.2552916792606217
T10,True,1.5933279907523225e-07,0.8013515873538946
T10,False,3.037633736717228e-07,0.19648344926296302
T10,True,3.024644349997048e-07,0.040283564468102995
T10,True,5.041404826470571e-07,0.47934977872990414
T10,False,3.011259893967048e-07,0.13192472897830632
T10,False,3.0735568051138875e-07,0.13192472897830632
T10,True,7.936751410621941e-07,1.2059957164507464
T10,True,2.777666383475475e-07,0.05171940405996356
T10,False,2.945440086557378e-07,0.1530936477915854
T10,False,3.029680181150148e-07,0.1530936477915854
T10,True,3.8634107782103157e-07,1.7846055624280055
T10,True,2.762757148398983e-07,0.0353465248194067
T10,False,2.9620462822765193e-07,0.14389494847211193
T10,False,2.8786334264953974e-07,0.14389494847211193
T10,True,5.56804303130167e-07,1.3660229326855813
T10,True,3.917776501496921e-07,1.3470215116285233
T10,True,1.4286752374667084e-06,0.5329714519551851
T10,True,1.2622125350090872e-06,0.6850231314500981
T10,False,2.6688469145688014e-07,0.2608549274466099
T10,False,2.505035564351161e-07,0.2608549274466099
T10,True,6.742354944885699e-07,1.9623484292207904
T10,False,4.789639017544321e-07,0.4232033566672122
T10,True,6.14836485493212e-07,0.6681689756886042
T10,True,4.2714304495718643e-07,0.12798121008411023
T10,False,3.6722664451785746e-07,1.370787962629929
T10,False,2.673275274823037e-07,0.4065185562371525
T10,True,2.573383605577252e-07,0.2577889609156012
T10,False,1.2099920627257544e-06,0.5355688943727563
T10,False,2.753957841262406e-07,0.46148213638185953
T10,True,3.1246091415652985e-07,0.11992201753326626
T10,False,1.314808205748273e-06,0.5786644278877688
T10,True,2.9454201883517444e-07,0.047172769630434264
T10,True,2.5431027482453315e-07,0.06329166202035319
T10,False,3.4670626541175377e-06,0.6891288595385585
T10,True,4.2708914803982693e-07,0.7421972421009952
T10,False,3.140928470871095e-07,0.11900648612202946
T10,False,3.2462662976295076e-07,0.12174621214938597
T10,True,4.90177908571448e-07,0.49912910623978846
T10,False,4.6708602503541166e-07,0.8505718198091285
T10,False,7.297665947104027e-07,0.8807088061104815
T10,True,3.0385772678848193e-07,0.5374267862512743
T10,True,2.890267994174548e-07,0.11467452754247986
T10,True,3.4532835280965475e-07,1.9896582036482013
T10,False,3.2843626806292646e-07,0.09398497711884302
T10,False,3.274979397740591e-07,0.09398497711884302
T10,True,5.939276030444465e-07,0.3858397972426362
T10,False,1.2815098494312255e-07,1.3779350666788237
T10,False,5.570724862461136e-07,0.38615424476081284
T10,True,2.6324063328046784e-07,0.05173053227651536
T10,False,2.678931276155487e-07,0.4296655989552538
T10,True,2.7785081952475483e-07,0.09125506581717069
T10,True,5.115269686402688e-07,0.4075691094956353
T10,False,2.400241110893794e-07,0.5388010636273854
T10,False,2.4873682276765866e-07,0.4766118106359434
T10,False,2.5802158024340767e-07,0.4797559256391736
T10,False,4.491585931186582e-07,0.5646874324883897
T10,True,2.3597481348275018e-07,0.1596710123072318
T10,False,5.057608690943192e-07,0.6394269379464053
T10,True,1.9037879159830365e-07,0.6535090736029714
T10,True,1.9398809841880262e-07,0.34024081755333935
T10,False,6.531449117838849e-07,0.9291813953125474
T10,True,1.5542737917641833e-07,0.6342772025611829
T10,True,1.796471628272069e-07,0.4225654229696123
T10,True,8.860293780373837e-07,1.1403464471135303
T10,False,1.0093084936516797e-07,2.324438141549285
T10,False,8.766400821613038e-08,2.8767231494194987
T10,False,1.4792928113764448e-06,1.0056044279582572
T10,True,2.658547010404929e-07,0.04903850735790671
T10,False,9.281734988103818e-08,2.62297684102233
T10,False,1.9670069624321838e-07,0.6084822903672569
T10,False,2.898704069803711e-07,0.3151471824632459
T10,False,1.1041267244992905e-06,0.18911978520298645
T10,True,1.121360815135298e-06,0.30622326161554536
T10,False,2.8073080777173666e-07,0.19722277320321302
T10,False,2.709786778859547e-07,0.22735975950479315
T10,True,2.6889266800137385e-07,0.3337367119715626
T10,True,3.434779880295076e-07,0.005851334999832147
T10,False,2.8716719503230773e-07,0.16346523656855405
T10,False,3.22953707885435e-07,0.10045153793842454
T10,True,3.7569823888049305e-07,0.023543487434391608
T10,False,3.095876402117969e-07,0.13495392948224572
T10,True,6.927146312299368e-07,0.3991171646648701
T10,True,5.589108492561429e-07,0.05249338800081693
T10,True,7.066387575264182e-07,0.18173199357752523
T10,True,6.222771574590992e-07,0.32196289794680455
T10,True,9.044332678756302e-07,0.22869931582209269
T10,True,5.447714084261189e-07,0.38855319437198155
T10,False,7.22760470012031e-07,0.8423328821049149
T10,False,1.2270289836202929e-06,0.6488319780968866
T10,False,7.816456530455167e-07,0.6078559059746665
T10,False,5.40997085942355e-07,0.533883303234881
T10,True,2.831495427567726e-07,0.12590757897143523
T10,True,2.748014566929261e-07,0.04007624647396879
T10,True,2.6907817147572325e-07,0.022279965665613632
T10,False,5.149148108886189e-07,0.7221470943458986
T10,True,1.5825943663239332e-07,2.4266457721832024
T10,False,5.195384270630048e-07,1.2422155781159974
T10,False,5.774199469980271e-07,0.28605119455437444
T10,True,4.695601874525575e-07,0.3943632037165332
T10,False,1.3798951059175215e-07,1.1122294586196206
T10,False,2.7847790769901285e-07,0.19716096546896056
T10,True,3.510971957074838e-07,0.6503767204731572
T10,True,5.73875724388267e-07,0.7315063221395111
T10,True,2.236212834888101e-07,0.25997472509982034
T10,True,4.889123026865701e-07,0.3558448854604066
T10,True,8.022848697131641e-07,0.4481526501160502
T10,True,2.756679487747341e-07,0.014458179865128429
T10,False,1.3672132688810585e-07,2.531447051362769
T10,True,1.709386751877353e-06,1.0058288655064347
T10,True,5.110042013202262e-07,0.3038502993087713
T10,True,5.314513284941538e-07,0.599145825111723
T10,False,8.973534957164737e-07,1.5458808430195266
T10,False,4.4220443297203575e-07,1.6417712539785922
T10,True,1.7384265832689946e-07,0.4805784128818287
T10,True,3.8931275084092135e-07,2.642040401860262
T10,True,5.509221878833787e-07,0.8963200285572039
T10,True,5.401592671469116e-08,6.53440900464105
T10,True,9.69262172198952e-07,0.38479956727376674
T10,True,1.7451941652647375e-06,0.7350769656261029
T10,True,8.609933489735649e-07,1.090086927776568
T10,False,1.0670960418419826e-06,1.2143852805703101
T10,False,4.177814327245183e-07,0.8231365071023031
T10,False,5.206027064861571e-07,3.823136507101651
T10,True,2.8835751079508123e-07,0.391248773468007
T10,True,2.472466220353154e-07,0.11200337976006125
T10,False,6.367489849044765e-07,1.3263886603303714
T10,True,1.8807631693281187e-07,0.08486126765323831
T10,False,6.492232115014185e-07,1.4112499279836097
T10,True,1.0520032327659707e-07,2.377508433699326
T10,True,3.473490233563272e-07,4.280510665003931
T10,False,2.2102075017717896e-07,2.521848788573891
T10,False,9.504232322757418e-07,0.6427764761110879
T10,False,5.43492571589005e-07,1.2308497471571762
T10,False,1.2063109612356709e-06,1.2308497471571762
T10,True,5.249035687500167e-07,2.411926728953521
T10,True,7.164432094653437e-07,0.8790723124629167
T10,True,1.123333834914739e-06,2.5474202381134177
T10,True,1.5066675628836628e-07,0.6871435226230247
T10,False,6.322661420528277e-07,0.7564125493108165
T10,True,4.687962095683391e-07,1.0047219294852994
T10,True,4.677930346516061e-07,1.5796676934955869
