tree,total_branch_length,Nigeria,Nigeria_random,Cameroon,Cameroon_random,Democratic Republic of the Congo,Democratic Republic of the Congo_random,Uganda,Uganda_random,Zambia,Zambia_random,Malawi,Malawi_random,Mozambique,Mozambique_random
2513,0.0019229146364868133,9.391069870654835e-05,3.9894208022307016e-05,1.6776621782559932e-05,9.507202620754988e-06,0.0001071215059855904,0.00010333596651898504,7.173426099499813e-05,1.8147186841732882e-05,4.87084287231097e-05,0.00010443248873037497,3.0023091074912918e-05,4.68299436733495e-05,1.7038360247081117e-05,1.1242498510718882e-05
2514,0.0019151804352326508,9.789420203479586e-05,6.35034347197833e-05,1.6806925587549816e-05,1.3142735786831478e-05,0.00010684482376352379,9.456436017316115e-05,7.174250525170752e-05,3.5632932445410015e-05,4.87200735760382e-05,9.791695346428428e-05,2.5967989098837126e-05,5.146122960080434e-05,2.290443662529844e-05,1.600223130503067e-05
2515,0.0019082905231979227,9.328376581585452e-05,7.91030814236073e-05,1.5667884149323658e-05,1.3808562517730449e-05,0.00010157514805789951,0.00010525296845307784,6.938701852309838e-05,2.715672000748047e-05,5.339561285319736e-05,0.0001265349016715846,2.5244378467604266e-05,3.433383903114762e-05,2.035581432543814e-05,1.3887147384892022e-05
2516,0.0018985486158663591,0.00010037027302370869,5.045418251794901e-05,1.798974675524742e-05,1.1507246549951906e-05,0.00010374314801309711,0.00011837581270861589,6.330176596258804e-05,2.348558465551688e-05,5.052265925826506e-05,0.00011512247519448755,2.1688459893088197e-05,3.9634134378978194e-05,2.0784122841213367e-05,2.1854113519519927e-05
2517,0.0019071111718207464,9.864370183165121e-05,6.132845857716347e-05,1.728843678460443e-05,1.2143196254085515e-05,0.00010803923252130504,0.00011789468440310223,6.904686868076438e-05,2.194470015140634e-05,5.582322866005463e-05,0.00011875414456623355,2.706844986583327e-05,4.891307119476757e-05,2.249785520460918e-05,1.6152093109034118e-05
2518,0.0019148104744691574,9.733674536293495e-05,5.7378614253354634e-05,1.821615190545755e-05,2.168290682291133e-05,0.00010078314911009245,8.908759903329937e-05,6.625812275161142e-05,2.8878383674694206e-05,5.058093283843599e-05,0.00010995997092669968,2.45089902228858e-05,2.937237388284499e-05,2.2661486761107975e-05,1.556595816556267e-05
2519,0.0018830926121703084,9.74077727540993e-05,6.309724309867446e-05,1.54818420842087e-05,7.191814671834041e-06,0.0001032506570085572,0.00010416476655480196,6.40786336619768e-05,2.249667605395858e-05,5.0456098285547174e-05,0.00012019805386874146,2.0789779344981135e-05,4.262260600098743e-05,2.0673604688183772e-05,2.2935009771761277e-05
2520,0.0019095538098660408,0.00010293642638694689,8.280706725558094e-05,1.680064693129345e-05,9.64706408958173e-06,0.00010828373372719579,0.00010163606093037598,6.863230270666605e-05,1.6783889984833475e-05,5.452320418034332e-05,9.984543342821421e-05,2.1408761649931163e-05,2.450806628886146e-05,1.8718218284182646e-05,1.4463128475499052e-05
2521,0.0018983900102927888,9.912001575449001e-05,6.310108365229741e-05,1.893843055521759e-05,9.962150634273146e-06,0.00010133696656671582,0.0001041012921037766,6.619961477481663e-05,1.8223983936698114e-05,4.645782820319154e-05,0.00011879083329808127,2.40260446481462e-05,3.487084179998085e-05,2.0639328129050654e-05,8.778152430229547e-06
2522,0.001904740362040574,0.00010647287761303588,6.113031605102233e-05,1.9383569689190123e-05,1.3360173731152966e-05,0.00010063769648928985,9.046039871732272e-05,6.615732914596684e-05,2.2372502437183542e-05,4.93428342436264e-05,9.660008085612655e-05,2.5429439065939845e-05,3.0306442665857004e-05,1.9331129848695634e-05,1.503093104197233e-05
2523,0.0018843369802667553,0.0001004854838418702,4.812015772797111e-05,1.7470713628171212e-05,1.4962525130899143e-05,9.950478003660761e-05,0.00010985223602955952,6.339313512992648e-05,2.0920447391162755e-05,5.03944062517094e-05,0.00010038966877550654,2.667867831482318e-05,2.973156308500773e-05,1.806205758144038e-05,1.4799222638114994e-05
2524,0.0019079737760121862,0.0001013585744867782,8.240861832164623e-05,2.059612737789155e-05,1.5602010972346706e-05,0.00010150767772049,9.432948213688812e-05,6.638978514762512e-05,1.7694766504010827e-05,4.945042072054297e-05,0.00012203813331686437,2.549750162482954e-05,2.0785302783033833e-05,1.7102396081993335e-05,2.621437117768157e-05
2525,0.0019168172190915241,9.502498096014686e-05,5.118740804457974e-05,2.12291527035243e-05,8.966416868051589e-06,0.00010000771472102915,0.00016137551813629868,6.725999968258201e-05,1.4920449653334613e-05,5.6236501531528853e-05,9.365338365963896e-05,2.5671229511412376e-05,3.212157396450589e-05,1.7009994170567823e-05,1.0149369605863589e-05
2526,0.0018894153145400997,0.00010214271045586726,5.932575165149131e-05,2.357655305411377e-05,1.8978872650052487e-05,0.00010243896326894621,0.00010045944313061099,6.505158379592111e-05,3.079443436252165e-05,5.368472836950124e-05,0.00013111281653737338,2.283342215186955e-05,2.1646039002575857e-05,1.8965049054545493e-05,1.3359957626275266e-05
2527,0.0018948164278763825,0.00010057424054641393,8.458495449879117e-05,1.7592710170836936e-05,6.450076380386683e-06,0.00010757393661118522,9.583383573429842e-05,6.358782036939388e-05,1.6373092074857803e-05,5.048324545109005e-05,0.00010829978782616158,2.4909686123447813e-05,2.8194612440670275e-05,1.999089182894414e-05,1.3175129254201128e-05
2528,0.0018917411915580964,0.00010586906897210773,8.113847952228724e-05,1.9548201194365513e-05,7.306687389693235e-06,9.925694563366733e-05,0.00011403742104651535,6.303996704488642e-05,2.0016470293366187e-05,5.6898476671591626e-05,0.00013869139696301826,2.7852468462305924e-05,3.758011235064588e-05,2.0537515467400043e-05,2.1599447457694996e-05
2529,0.0019322482713862235,0.00010717782021225052,7.341993920027823e-05,1.830786016484838e-05,1.1133023437200074e-05,0.00010010883354587123,0.00010190871069995933,6.688897585825225e-05,1.716767318413583e-05,5.470083476537572e-05,0.00012191806829187773,2.5273484277669534e-05,3.535459572961237e-05,1.9859458013618894e-05,2.685277380053792e-05
2530,0.0018798470997444627,0.00010409490534408258,5.0220090562231234e-05,1.9174629891949855e-05,1.2262305995756157e-05,0.00010759744026044796,8.463189668090395e-05,6.732222819795064e-05,2.548497932263914e-05,5.031010174326965e-05,0.00012694726928801645,2.3913877962090588e-05,3.767708717298786e-05,1.9698294554886843e-05,1.602614697815549e-05
2531,0.001907250967618109,0.00010302271839089964,7.954297727962955e-05,1.801924799390295e-05,1.629909966493993e-05,0.00010276660436298979,0.00013443035897374293,6.238300315334787e-05,2.4297763668250545e-05,5.090681488191095e-05,0.00010640623545644782,2.7688794153928487e-05,3.367672886476223e-05,2.2163374580020387e-05,1.6455933708498394e-05
2532,0.0018528147175067558,0.00010360398913401457,9.207316370806167e-05,1.901266316298644e-05,1.4703688596746055e-05,9.5935051809601e-05,9.833244278919726e-05,6.356648932904509e-05,1.9551655220837903e-05,4.749862828944736e-05,0.0001131164637516429,2.7808689799710884e-05,5.0550274428198816e-05,1.603265867783604e-05,1.9178199126338802e-05
2533,0.0019193512944428478,0.00011361544438723324,5.3590971522487086e-05,1.8835866661271426e-05,9.319515080855826e-06,0.000100060849852702,0.00010232799081064743,6.895363798560539e-05,1.7139849438938676e-05,4.953988413833755e-05,9.88920788868846e-05,2.5838615767315642e-05,2.7691088708859096e-05,1.6739495175057415e-05,1.187881169758577e-05
2534,0.0019036851495407505,0.00010065313803394368,5.387112063752215e-05,2.120879929825301e-05,1.3390688428636856e-05,9.521760785393134e-05,8.426494228221549e-05,6.548070817948178e-05,2.849284447515839e-05,4.960812083599619e-05,9.006104369991565e-05,2.749273195827421e-05,5.028308273861645e-05,1.6855595054475394e-05,1.6659062155723308e-05
2535,0.0019187324272913998,9.951081953327059e-05,6.33922021585243e-05,2.4097395036433737e-05,8.135035810336944e-06,0.00010173335572694997,8.94133508345283e-05,6.49167962361581e-05,2.8958868161964345e-05,5.041802507301874e-05,8.724078096228566e-05,2.609007892553656e-05,3.911971920684122e-05,1.6905800618870247e-05,1.8367752959517255e-05
2536,0.0019092998623988654,0.00010462032190962952,5.668037569855856e-05,1.880872889073958e-05,3.540368012848764e-05,9.685521931590492e-05,0.0001068510070158762,6.1200237308615e-05,3.8313365407312804e-05,4.9335248595408325e-05,0.00011162098151706466,2.5583694333261922e-05,3.832361957225878e-05,1.6938895991926465e-05,2.424188666825828e-05
2537,0.0019594351435197168,0.00010134140817569335,6.476087842783185e-05,1.757572474188492e-05,3.087181434584577e-05,9.932303495962906e-05,9.904395334574441e-05,6.188594968276691e-05,2.7687117786950747e-05,5.620098854653907e-05,0.00012381276706955593,2.4475980799398443e-05,2.171474454109581e-05,2.1986347985078133e-05,1.6996964470805545e-05
2538,0.0019225759574160598,0.00010537539951971722,6.566099202400455e-05,1.9039024838252323e-05,1.2960129016965092e-05,0.00010498407732929707,0.00012218217063360076,6.080559372539972e-05,2.470540204465568e-05,5.139905333905771e-05,0.0001230966876192704,2.4790229242361867e-05,2.987256600573947e-05,2.092033519308402e-05,1.560043543275989e-05
2539,0.0019314739177361273,9.885132036014754e-05,6.242313216626104e-05,1.7671715561903053e-05,1.2227588473728585e-05,0.00010195598526365336,0.00010477750532945831,6.424200018970345e-05,2.0035615210151764e-05,5.242821712526024e-05,0.00012585894568544766,2.9103212373408297e-05,4.822340463290055e-05,1.6756972164542593e-05,1.3169356819141666e-05
2540,0.0019013857282507958,0.00010730733717384555,6.117936666568324e-05,1.7817294057257543e-05,6.210506414222822e-06,0.00010487688012359993,9.811515749983562e-05,6.747309284247782e-05,3.090674905428456e-05,5.469985928945715e-05,0.00011965863717959806,2.710418090374556e-05,2.6242534901900223e-05,1.8889286827343142e-05,2.5376767193739658e-05
2541,0.0019153085704323016,0.00010698254641811652,6.541436582143214e-05,1.6449106005280703e-05,1.4904333206979415e-05,0.00010178895379957102,0.00011414971193014116,6.523887870828844e-05,1.665362522689233e-05,5.41584676766382e-05,0.00010625528062022127,2.7126976268107084e-05,2.472091090180233e-05,2.4526584186883738e-05,1.7652095901622743e-05
2542,0.0019036659645945346,0.00010546690518746949,6.301856586713069e-05,1.518180036890436e-05,9.573636552815583e-06,0.00010357329624814476,8.978993829733594e-05,6.620385810348229e-05,3.114604019149349e-05,5.6556348259616165e-05,0.00011258966073153498,2.7376377896493574e-05,2.2974394880855703e-05,2.2818792634245102e-05,1.1682040509397758e-05
2543,0.0019277381518259815,0.00010384267963798937,6.743730286770363e-05,1.757474212416726e-05,3.0559497132787074e-05,0.00010386833126311678,0.00013078176317189542,7.158005615119797e-05,3.156400272933454e-05,5.4638862370985685e-05,0.00010411579635599731,2.7340237648368262e-05,4.151525005803005e-05,1.9628340285104615e-05,3.027191394150029e-05
2544,0.0019125839580759803,0.00010154070720097769,5.8985201142034566e-05,1.8287984056897678e-05,1.0904242914283255e-05,0.00010895466850277058,0.00011150133564299686,7.130151056002976e-05,2.3054297659855965e-05,4.994436517449558e-05,9.790522487406503e-05,2.9704216502487567e-05,4.0735213278184036e-05,2.010009915412599e-05,2.4963022846691144e-05
2545,0.0019038521229063372,9.49359930145085e-05,6.180192322237962e-05,1.4153274333110954e-05,1.0638913944740515e-05,0.00010144377665694806,0.00011811323025459229,6.804689478734317e-05,3.805903771773845e-05,5.232940982663166e-05,0.00010223006073382121,2.8953026847002667e-05,3.5325050237219446e-05,2.027050960986209e-05,1.5227546732326982e-05
2546,0.0018725334523486694,0.00010066056346460443,5.5168242415704234e-05,1.6915541972712528e-05,1.453708564090649e-05,0.00010621462277904826,9.813663903148568e-05,6.357683325982624e-05,2.0434674401073995e-05,5.000410857249949e-05,0.00010414041814899087,2.4051356299067484e-05,3.956635010297915e-05,1.77581654889963e-05,1.4602592676319758e-05
2547,0.0018597966016168114,0.00010411013322404392,4.8458593022395434e-05,1.852463028422023e-05,9.98284630987739e-06,9.833589812041328e-05,9.122971711275716e-05,6.242730994909882e-05,1.3319944048822974e-05,4.9715404972660096e-05,0.00012279428105696683,2.9126680814454487e-05,2.5907878926464956e-05,1.9851917081709167e-05,1.7656164633586503e-05
2548,0.0018871004301077537,0.00010186872321326073,7.506104522805607e-05,1.6411027048807668e-05,1.142401772104805e-05,0.00010125579898965804,0.00011138680000550997,6.367081399255787e-05,1.2905124575021644e-05,5.067069669463693e-05,0.00011511695038283272,2.724572999702091e-05,2.0372339220927878e-05,2.0265263573333078e-05,2.7531279784423837e-05
2549,0.0019448766045520585,0.0001077286136633264,5.4070280760927774e-05,1.895911287579555e-05,1.4272221269077132e-05,9.95820132849855e-05,0.00012090042886641434,7.288114706175135e-05,3.175108488491724e-05,5.2640309284977685e-05,0.0001236991331577369,2.669346169084652e-05,3.328218599861054e-05,2.0711826859729204e-05,9.17454136226581e-06
2550,0.0018570759468076676,0.00010018120865348226,6.374934647655848e-05,1.754247278540344e-05,1.9756501907178693e-05,0.00010051294847302785,0.0001035848565337275,5.822121286591089e-05,2.9021814308920375e-05,5.3093124331290206e-05,0.00012394911540640355,2.497273375668481e-05,5.009913697813723e-05,1.6080276200592693e-05,1.7691928012995677e-05
2551,0.001950262235874088,0.00010795194932344343,8.788900487758538e-05,2.077018519616009e-05,2.0094740052822423e-05,0.00010760438060781921,9.646672244520427e-05,6.323583959155885e-05,2.4368591884836154e-05,5.1657401355799815e-05,0.00011650931013113854,2.75190595407618e-05,4.35699545717743e-05,1.755750070938939e-05,1.7743982857254103e-05
2552,0.0018730050119045443,0.00010644620355192125,4.9109987497089396e-05,1.8970684805044366e-05,1.2233557050936143e-05,0.00010391452471950969,8.940148416371782e-05,6.528797030883222e-05,1.901285435636311e-05,4.9116500590332514e-05,0.00010894145916177022,2.6479318183747404e-05,1.747054434449646e-05,1.5543435822240083e-05,2.0960321107393702e-05
2553,0.0019179726762458933,0.00010765237159479396,5.320662423794376e-05,1.810874198399418e-05,1.5116476609601309e-05,9.974195449328712e-05,9.392750237004872e-05,6.0551645506511575e-05,1.8244192004113723e-05,5.63708618836914e-05,0.00013432966962763902,2.5513239374606086e-05,3.435191061360748e-05,2.0925865131528896e-05,1.6998980875295106e-05
2554,0.0019165701740238104,0.00010454569642870805,6.981555282293715e-05,1.816675832858137e-05,1.532145810159138e-05,9.921931291766812e-05,0.0001280339312387268,6.333656945757115e-05,1.2020314717280404e-05,5.679525678030546e-05,0.00011392265748478604,2.4723672051278492e-05,3.250055912183214e-05,1.9422168075456606e-05,1.800099752343148e-05
2555,0.001855853671911628,9.651064239864031e-05,8.103628337052565e-05,1.7604889396442835e-05,1.0445631271102868e-05,0.00010328081945880016,0.00012521703650161765,5.917514403719348e-05,1.2773327984221807e-05,5.281589748138359e-05,0.00011010057119823055,2.310562926726746e-05,3.5325906443861056e-05,2.2056149984078007e-05,2.3541168996783334e-05
2556,0.001857591418439854,0.0001056471647153728,7.202739979180785e-05,2.0454736441577036e-05,8.536278064291605e-06,0.00010653262452734076,9.641679066181943e-05,6.334960568988527e-05,3.0002139289203762e-05,5.629478669129991e-05,0.00014190062866823068,2.617431423964896e-05,3.950993035833515e-05,1.9545523796650087e-05,3.325271329988671e-05
2557,0.0019088124500031933,0.00010442970506527858,0.00010053069336426503,1.8315565334618613e-05,1.0950348043250926e-05,0.00010040162357463829,9.831946849904807e-05,6.830917705670774e-05,1.3238464343866361e-05,5.065479700017963e-05,0.00010398619158459859,2.9396149812503875e-05,3.628369709306146e-05,1.773130234432622e-05,2.611552177218205e-05
2558,0.001889963397956846,9.838415460657708e-05,8.462246873173237e-05,1.973483487393169e-05,1.571887657570402e-05,0.00010394556281774405,0.00010446215610224836,6.620003720970557e-05,3.31000906160419e-05,4.9935302175179276e-05,0.00013787492299993697,3.068303304039344e-05,2.86962211263524e-05,1.6608881578556237e-05,1.8252923697694573e-05
2559,0.0019119624281454478,0.0001049918789245393,6.774702554805667e-05,1.756536284509857e-05,1.4122921277151231e-05,0.00010239116470908585,8.200209202579765e-05,6.366721803405945e-05,2.472212025337911e-05,5.0505732586392975e-05,0.00010960757628876308,3.0309373170512134e-05,3.71352277873068e-05,1.641950476026174e-05,1.3529514430285017e-05
2560,0.0019011625245885753,9.600412947838354e-05,5.301320909891177e-05,1.5882759701415106e-05,3.030776886715639e-05,0.00010295126641792158,0.00012834930919975894,6.97462857451054e-05,1.1072196449387131e-05,5.392610802181777e-05,0.00011142034303141001,2.872484313109873e-05,3.8701609365799066e-05,1.8015084339433572e-05,2.307398897636562e-05
2561,0.0019237010461542324,0.00010044108237451817,5.2728396622222845e-05,1.8495668123670204e-05,1.2222211262206397e-05,9.913491021100256e-05,0.00010295987320890136,6.568415017915111e-05,2.3175851403178056e-05,5.6604638253173216e-05,0.00013497964690895058,2.240730367225759e-05,3.013096283579998e-05,2.0889662692454795e-05,2.25454153337302e-05
2562,0.0019389220018921896,9.86218257962039e-05,6.563616910728589e-05,1.8546715280858125e-05,1.204627324933867e-05,0.0001044572446508745,0.00012777611861992813,6.53163655869129e-05,1.9900795221032466e-05,5.786556598095442e-05,0.00010748277881911217,2.9398318570788163e-05,5.728942445891753e-05,1.8610207986504822e-05,1.580310003421485e-05
2563,0.0018877868441514517,9.192819067020208e-05,4.699331240093927e-05,1.8994335133662183e-05,7.233661547300166e-06,0.00010584898946433335,8.471953844636933e-05,6.586754620852226e-05,1.5579887900430203e-05,5.612373043257157e-05,0.00011276449310503945,2.566245596146658e-05,3.350422123466791e-05,1.7717884438144677e-05,1.2651433645301767e-05
2564,0.0018700460566826262,9.720901001451267e-05,7.827523062258921e-05,1.6718258192239058e-05,1.6279442441362313e-05,9.845480333496191e-05,0.00010661712562021414,6.3981967285734e-05,2.1321211194504086e-05,4.823360941020151e-05,0.00011000830531906797,2.755777604017775e-05,2.7373505916711977e-05,1.7232745946860542e-05,1.76458011540983e-05
2565,0.0018790494978873082,0.00010405511952353325,6.653491509408323e-05,1.7303806074438514e-05,7.704698666249074e-06,9.667141849735634e-05,0.00010518544693012967,7.011314078728993e-05,2.4543409688189974e-05,5.337398671056699e-05,0.00013391299224881103,2.650299289474545e-05,2.4758798290694557e-05,1.7726162778574934e-05,1.5230607587926994e-05
2566,0.0019200268732509796,0.00010203224348515516,6.191097956321687e-05,1.8990492603423743e-05,1.4037364864458906e-05,0.00010907355849872221,0.00011749630909048338,6.206254713306465e-05,2.4998621406148577e-05,5.4427394712442106e-05,0.00010531338780103532,2.6230344219507198e-05,3.7554129794819396e-05,1.841791059842648e-05,1.518457131529402e-05
2567,0.001902002995012214,0.00010152252133237088,6.88274895344705e-05,2.034808330931854e-05,1.1341241666659556e-05,0.00010870118928534706,7.728498298541697e-05,6.559546341065262e-05,2.870610126528856e-05,4.956800194680713e-05,0.00010313267028292392,2.6638298646686643e-05,3.350617256321219e-05,1.6425835460863068e-05,1.7752646600363532e-05
2568,0.0018863574321826106,0.00010533600639657959,6.620243069705724e-05,1.8311931482033238e-05,1.5313145963355207e-05,0.00010730564172772307,0.00011038631633758468,7.34292506027062e-05,1.512427318111991e-05,5.150813365177218e-05,9.95104568084148e-05,2.6195011137839256e-05,2.0939168392843923e-05,1.999213941306999e-05,2.024094851087242e-05
2569,0.001883736908999378,9.862482448692563e-05,5.93240183833269e-05,1.7787095517651742e-05,1.0188064092515534e-05,0.00011034438799946639,0.00010114262713225046,6.43789853027126e-05,2.3455414296622533e-05,4.9864051586974434e-05,0.00010807476770325957,2.6483604690096278e-05,3.531158039011737e-05,1.9447914721766775e-05,1.576165662394097e-05
2570,0.0018938212637828879,9.48869353613116e-05,5.933897891007207e-05,2.009542299789618e-05,1.4311165416248332e-05,0.00010081057243436901,0.00012022981470387502,7.302961338584196e-05,2.7925651906117455e-05,5.341749345636306e-05,0.00010895462346271426,2.8774128219690148e-05,4.835889966228095e-05,1.385969717783409e-05,1.250807539480243e-05
2571,0.0019117174106138674,8.783079509224845e-05,4.210630247129376e-05,1.684559812683206e-05,1.5196034557548102e-05,0.00010281896939216676,0.00011519704947244073,6.69438096908869e-05,9.533533466579442e-06,5.586622032092373e-05,0.00012674300595757115,2.483713625314461e-05,3.243737789020303e-05,1.8297022530730338e-05,1.2615212681574934e-05
2572,0.001905481782136485,9.316527539881235e-05,5.004677285149004e-05,1.7191795644935087e-05,1.7483479204341134e-05,0.00010171468651461006,0.00012534133799957966,7.403578717960261e-05,2.807450618050691e-05,5.256703282981428e-05,0.00014892233029258723,2.532086683960759e-05,1.8459320061762867e-05,1.9994527534683646e-05,2.3659878634486008e-05
2573,0.0019151947795240274,9.030325851194722e-05,6.409349645715738e-05,2.0851778983420636e-05,1.3465564729325417e-05,0.00010260125076096333,0.00010531849164198805,7.052413110670598e-05,1.9196763167660764e-05,5.715391325428285e-05,0.00010708132395514133,2.4263781934375818e-05,2.5488018289807762e-05,1.9302280821530647e-05,1.255721941769111e-05
2574,0.0018992018239706245,9.50966020164094e-05,4.909071022417516e-05,1.7727522060246963e-05,1.3546576690179899e-05,0.00010591869657644538,9.408590103009173e-05,6.331293602144356e-05,2.187090917665606e-05,5.294152166022189e-05,0.000137930017414023,2.5708230329257557e-05,3.633311452669319e-05,1.769675099840386e-05,1.191340014320948e-05
2575,0.0018857206346363411,0.00010411866188016834,7.262876232670646e-05,1.8250375138121775e-05,9.381154808815436e-06,9.139668422931979e-05,0.0001243654532550704,6.156803280733792e-05,2.4329924807139306e-05,5.491337226961332e-05,0.00011840121391340605,2.3529100165512384e-05,5.7611207063893756e-05,1.9014457007456758e-05,7.50875103475439e-06
2576,0.0019250761648329155,9.81067785349168e-05,8.281717329210528e-05,1.4829312058711611e-05,1.1595380582967796e-05,0.00010080023666614356,0.00010950264648748468,6.879092969462423e-05,1.5888454390781872e-05,5.530462327084677e-05,0.00014084484336892656,2.6895327575843274e-05,2.9695780051407087e-05,1.8435256150411018e-05,1.5041378270401907e-05
2577,0.001919720150262246,9.34614549289261e-05,6.0858124899471414e-05,1.5796360631260744e-05,2.061641866826086e-05,9.457448468060516e-05,0.00010899449880427182,6.362116942267666e-05,1.5864850009016714e-05,5.4570928525107375e-05,0.00011011537738038805,2.44370284512691e-05,2.9871268124149943e-05,1.8147757712178633e-05,2.5603366202471035e-05
2578,0.0019346032149181668,9.669598982498949e-05,5.40377167241497e-05,1.835601375095629e-05,1.2892766400020728e-05,9.595288638782323e-05,0.00010177150838283394,6.726902842445876e-05,2.3295559419631278e-05,5.918728855690649e-05,0.00012899143712257247,2.5790619113088198e-05,3.911264444005492e-05,1.966736200654574e-05,1.8073568680055697e-05
2579,0.0019001653254515304,9.787995556286098e-05,6.709817731636973e-05,1.7852637545796813e-05,1.0023439135836698e-05,9.630238842987392e-05,8.74227817559462e-05,6.663503272620022e-05,1.7932730490315824e-05,4.8802964654909254e-05,0.00010643572222644726,2.6237843040484996e-05,2.8476792390302614e-05,2.024604765346735e-05,1.954067905158576e-05
2580,0.0018895368349038802,9.387683839862408e-05,8.860956606461501e-05,1.5769412441362426e-05,2.5676126764435404e-05,0.0001000427325924232,0.00010851814121328775,6.983596474060172e-05,2.3271152260208186e-05,5.208498381671211e-05,0.00014339754855395744,2.427239002912151e-05,2.3636855084186023e-05,2.00324430546725e-05,2.1529406081856675e-05
2581,0.001910564534101821,9.695123679658761e-05,6.225003349412243e-05,1.552891370205185e-05,3.8042086673453854e-06,9.763725628042313e-05,0.0001271920383891581,7.494299921894385e-05,2.4402835103097325e-05,5.929733975599269e-05,0.0001148475653942329,2.5996824825303896e-05,2.336098352340556e-05,2.0601858972146316e-05,2.645031470180771e-05
2582,0.0019248058648405628,9.963059378933223e-05,5.715390141399022e-05,2.3102157085310143e-05,1.2151867055368651e-05,0.00010143816308693624,0.00013099238101729489,7.19916213892547e-05,2.230205626469091e-05,6.090582754094591e-05,0.00012126044163303547,2.5371129300607274e-05,3.4523581287727e-05,1.7722509026270317e-05,1.3673426813201823e-05
2583,0.0018979448745125543,9.3732822784592e-05,5.929621235628221e-05,2.1005573632287442e-05,1.7779545731989215e-05,0.00010342740761163857,7.688775593762769e-05,6.370124802032237e-05,1.7666819936013782e-05,5.617979909207805e-05,0.0001333191781801666,2.8022663792449986e-05,3.710510103311672e-05,2.1611235634909527e-05,2.484841590572203e-05
2584,0.0019171934521650424,9.66906669294654e-05,5.7756466485362444e-05,1.574215001622103e-05,1.5147953226150217e-05,0.00010139046417301299,0.0001241301158109477,6.922459568531325e-05,2.0765350155054537e-05,4.964354150444809e-05,0.00011829575387624293,2.8419397646776414e-05,2.5007621738308257e-05,2.2520508874828175e-05,1.661689441439184e-05
2585,0.0019010483845118874,0.00010554499269226645,7.410009761452119e-05,1.941636092452244e-05,1.7677437696388913e-05,9.970079943619138e-05,9.218869066709209e-05,6.512241974720263e-05,2.6023999464750997e-05,5.355680499712144e-05,0.00011448698603329843,2.2417376766094288e-05,2.134323724635738e-05,1.763563367908707e-05,1.1394644301422618e-05
2586,0.0019142980158860633,0.00010114281289755615,7.986412216256199e-05,1.7083753305516258e-05,1.1598931807238174e-05,0.00010111407747755499,0.00012834536095870214,6.821528700516068e-05,1.709590369880433e-05,5.002162456194592e-05,0.00013163932086435225,2.8050931507858645e-05,2.5497981992736885e-05,1.8668804435447188e-05,3.8702336814851234e-05
2587,0.001918975132377322,0.00010263349811739757,6.32384034758536e-05,2.0213508382400675e-05,1.1054441680908786e-05,0.0001028253847634164,9.926654634184306e-05,6.320301398867563e-05,2.8704591768164258e-05,5.176172495939806e-05,0.00013027382875234039,2.3016304005693284e-05,2.9373513854946513e-05,1.9728290335489264e-05,1.3446141855314895e-05
2588,0.001883011384051372,0.00010354459490166841,9.605644272020681e-05,1.8809221968170897e-05,2.5765340563238277e-05,0.00010456342988861213,0.00010063664135261997,6.661147870807519e-05,2.9248908786383117e-05,5.360357563092698e-05,0.00012226222408310704,2.6433331478144164e-05,3.064369881021012e-05,1.748236279103233e-05,2.47363656395304e-05
2589,0.0019145841030451596,0.00010711206174666044,5.4273597512452575e-05,1.8732783738614192e-05,1.365317429431745e-05,0.00010783407111826125,9.490250800355112e-05,6.907537782036141e-05,1.8743924027447758e-05,5.33509532595624e-05,0.0001066956655742851,2.5582694738637834e-05,1.8714682771306477e-05,1.845899216185512e-05,2.619188643120801e-05
2590,0.0018799701522693823,0.00010470484208516349,5.756892951093028e-05,1.980588080419685e-05,1.5240836858782273e-05,8.727296515952413e-05,0.00014287861542102093,6.127565268500149e-05,1.0881826304797934e-05,5.675250363626266e-05,9.130096948612972e-05,2.6022340265855967e-05,3.3081853300960615e-05,2.1338049238915115e-05,2.5025586768318746e-05
2591,0.0019306097596857106,0.00010757561322608422,7.435325357028726e-05,1.5731218715443274e-05,1.6384348868595617e-05,0.0001006607348044725,0.000101595887163563,6.520858397776738e-05,1.5739913678356355e-05,5.4370599209784204e-05,0.0001060150647406255,2.5190706860745956e-05,2.9604937255198497e-05,1.8746221299800357e-05,2.788492291759732e-05
2592,0.0018598913148383603,9.362372914080582e-05,9.630905564336593e-05,2.0837349204557093e-05,1.3171924681364654e-05,0.00010380308339786931,8.88431291406885e-05,6.722327762502382e-05,2.62771349481205e-05,5.225624739647644e-05,0.00012024644605063161,2.623878621606235e-05,2.694270615402508e-05,1.8630099963664465e-05,1.7551943085930945e-05
2593,0.0019050313240991739,9.15169971479955e-05,6.038568929566269e-05,1.865174064952452e-05,1.9054640581594832e-05,0.00010562285224910255,9.340944661699385e-05,7.424517620761026e-05,2.0204978878903294e-05,5.164259764391674e-05,0.00011209846854578326,3.185444202011842e-05,2.9885074401962784e-05,2.4752919841399944e-05,2.2892821770932386e-05
2594,0.0019012782318552288,9.920472938839677e-05,7.774472091323908e-05,1.7212834977974522e-05,1.3066782891482491e-05,0.00010155436182551552,0.00011815017443134678,6.742493751878088e-05,3.0468568000138318e-05,5.1447063069836284e-05,0.00012019787235103066,2.513955874140425e-05,3.3084071781539545e-05,2.4934943492570206e-05,2.0533209608498623e-05
