country,V,Km,max_intros,percent_captured
Democratic Republic of the Congo,9.648495419866222,33.25205906189598,9,0.9327879227126986
Democratic Republic of the Congo,11.004459052020934,43.80035241037715,10,0.9087225417194434
Democratic Republic of the Congo,7.092165303661819,35.169404585323036,7,0.9870046312070261
Democratic Republic of the Congo,5.134509545311463,32.269168883582395,5,0.9738028444344232
Democratic Republic of the Congo,14.189491115228291,63.16221045938183,12,0.8456962904837011
Democratic Republic of the Congo,9.927310443238964,51.878283792298234,9,0.9065899622520103
Democratic Republic of the Congo,9.671978714078403,51.52873970100744,9,0.930523139685959
Democratic Republic of the Congo,6.734052855388003,57.899484986323536,6,0.8909938975604152
Democratic Republic of the Congo,9.575182042677458,43.33345614580096,9,0.9399299104587444
Democratic Republic of the Congo,8.273891916969788,28.433417629764563,8,0.9668968461615949
Democratic Republic of the Congo,7.21353763681464,29.404674763516873,7,0.9703976540269451
Democratic Republic of the Congo,9.249576562844528,40.3329071990591,9,0.9730175147858039
Democratic Republic of the Congo,8.127623664576172,29.38488561196808,8,0.9842975425729401
Democratic Republic of the Congo,9.269918542366211,31.13609664364354,9,0.9708823177752204
Democratic Republic of the Congo,9.709004830849093,37.23925598492839,9,0.9269745104465987
Democratic Republic of the Congo,7.6368629577038005,50.88868314437439,7,0.9166067322104614
Democratic Republic of the Congo,12.766142540348808,74.42379159445665,11,0.861654173547983
Democratic Republic of the Congo,11.251837350713265,53.589383102038305,10,0.8887437392050545
Democratic Republic of the Congo,8.42620394770644,39.63127981449765,8,0.9494192224219246
Democratic Republic of the Congo,7.784462607622673,46.01889937434773,7,0.8992271339508376
Democratic Republic of the Congo,10.739874011558532,41.74379384669969,10,0.9311096190921551
Democratic Republic of the Congo,7.386652256841434,36.69010668370347,7,0.9476552782780154
Democratic Republic of the Congo,8.311964103128156,25.93567262279523,8,0.9624680641954709
Democratic Republic of the Congo,10.644055775329994,61.26200249753718,10,0.9394915069101067
Democratic Republic of the Congo,7.229127230300265,37.24569422348676,7,0.9683049940883738
Democratic Republic of the Congo,7.090208576968164,22.77864463460693,7,0.9872770206984887
Democratic Republic of the Congo,12.328173343213914,52.37216137210086,11,0.8922651956427096
Democratic Republic of the Congo,13.977634593854416,73.74043399141613,12,0.8585143587367831
Democratic Republic of the Congo,11.000943095215657,47.19265632669008,10,0.9090129740193847
Democratic Republic of the Congo,8.956178061451919,58.09377585793513,8,0.8932381586329349
Democratic Republic of the Congo,7.261157232421777,25.625909538064953,7,0.9640336623953433
Democratic Republic of the Congo,7.216448906259629,37.02183509747159,7,0.9700061749107821
Democratic Republic of the Congo,9.605720210991075,38.02750708492289,9,0.9369417183005189
Democratic Republic of the Congo,8.115911209426399,65.55082275175596,7,0.8625032752785294
Democratic Republic of the Congo,10.89295507790377,63.07861279592141,10,0.9180245331484825
Democratic Republic of the Congo,9.739223583135374,46.17915613523537,9,0.924098304466957
Democratic Republic of the Congo,6.073392506500387,26.624069221143465,6,0.9879157313771777
Democratic Republic of the Congo,12.317134862262085,52.742949657259466,11,0.8930648339089315
Democratic Republic of the Congo,7.375503498696627,30.946325805816578,7,0.949087747194075
Democratic Republic of the Congo,10.135276546288464,54.52065474484872,9,0.8879876102932581
Democratic Republic of the Congo,10.917366372469974,43.04219713662731,10,0.9159718249647395
Democratic Republic of the Congo,6.122627179200717,24.626880768140445,6,0.9799714770127935
Democratic Republic of the Congo,9.378525631230518,33.0834658680936,9,0.9596391110805278
Democratic Republic of the Congo,9.067053108333075,36.57393094122737,9,0.9926047517829746
Democratic Republic of the Congo,6.2550012005108755,28.141964766280232,6,0.9592324298051217
Democratic Republic of the Congo,12.589003899672406,42.980728016928765,12,0.9532128272922583
Democratic Republic of the Congo,8.582835095086878,86.96469706011422,7,0.8155813227737593
Democratic Republic of the Congo,7.580719618218697,35.94990503071517,7,0.9233951857521472
Democratic Republic of the Congo,7.216453243217286,36.68344273400374,7,0.9700055919546449
Democratic Republic of the Congo,9.782622246845333,53.15307614024805,9,0.9199987255873331
Democratic Republic of the Congo,8.50550531692516,30.66034147269244,8,0.9405672798864458
Democratic Republic of the Congo,11.211187320225699,51.55457025945429,10,0.8919661864858293
Democratic Republic of the Congo,9.620530528620877,46.9918448628392,9,0.9354993441604066
Democratic Republic of the Congo,10.68426508583617,55.76662969276569,10,0.9359558116221507
Democratic Republic of the Congo,9.813352345940475,41.239008472431784,9,0.9171177883695436
Democratic Republic of the Congo,6.000000000000004,20.794170450189654,6,0.9999999999999992
Democratic Republic of the Congo,11.308167804746192,57.40303407648802,10,0.8843165553134844
Democratic Republic of the Congo,8.393811989699635,72.63255053481936,7,0.8339476758104619
Democratic Republic of the Congo,9.616516775553198,32.31279048871838,9,0.9358898039755427
Democratic Republic of the Congo,7.213294930439203,37.842457301153864,7,0.9704303050830314
Democratic Republic of the Congo,12.585793749657654,68.56455437875692,11,0.8740012921552295
Democratic Republic of the Congo,9.426310840395315,46.6453503108774,9,0.9547743706298745
Democratic Republic of the Congo,9.73382513605392,42.82808662216478,9,0.9246108158101337
Democratic Republic of the Congo,8.756574000982567,47.583561143535405,8,0.9135993139671208
Democratic Republic of the Congo,12.925163013449959,83.10428954629698,11,0.8510530960850065
Democratic Republic of the Congo,10.921263204683658,63.30583255215798,10,0.9156449956916551
Democratic Republic of the Congo,11.308070911505215,49.09711444259868,10,0.8843241325826549
Democratic Republic of the Congo,9.577862811007165,37.69808647202434,9,0.9396668314832127
Democratic Republic of the Congo,7.220073503572329,25.213841719706682,7,0.969519215633547
Democratic Republic of the Congo,9.837262763339007,46.981512929974095,9,0.9148886449938824
Democratic Republic of the Congo,6.092698045825761,23.003387618224437,6,0.9847853865186589
Democratic Republic of the Congo,8.170888980451224,33.349250198198874,8,0.9790856318253651
Democratic Republic of the Congo,7.544408706317327,48.12782663244275,7,0.9278394467333848
Democratic Republic of the Congo,11.106126196562965,56.13887800162399,10,0.9004039593116383
Democratic Republic of the Congo,7.183551900858477,22.9541996496712,7,0.9744483086651686
Democratic Republic of the Congo,9.484990239803263,34.60581817016565,9,0.9488676079214055
Democratic Republic of the Congo,7.218492242395089,26.814534393076766,7,0.9697315955939029
Democratic Republic of the Congo,9.71570893065161,45.54172741913812,9,0.9263348731667274
Democratic Republic of the Congo,11.19438218353096,61.442277499229995,10,0.8933052164961707
Democratic Republic of the Congo,14.01796900022459,64.77233282958619,12,0.8560441244953346
Democratic Republic of the Congo,9.939223888684538,47.099696881365794,9,0.9055032969169945
Democratic Republic of the Congo,7.191126121427333,35.73196827204958,7,0.9734219483569011
Democratic Republic of the Congo,8.834773049383825,48.666821704051046,8,0.9055127907963583
Democratic Republic of the Congo,8.403380518314462,27.24985808858039,8,0.9519978278461474
Democratic Republic of the Congo,8.402782350558152,27.59540827003571,8,0.9520655975896607
Democratic Republic of the Congo,10.852492650659658,44.364316454188,10,0.92144729528033
Democratic Republic of the Congo,7.046890844137164,32.85071817614066,7,0.9933458818684305
Democratic Republic of the Congo,9.306461844493665,30.77961974024873,9,0.9670699939875659
Democratic Republic of the Congo,7.266507512122652,35.22863589274686,7,0.9633238510139789
Democratic Republic of the Congo,12.301792953191832,43.65860930651621,11,0.8941785999695216
Democratic Republic of the Congo,8.648217876254364,47.34673299357466,8,0.9250460747486262
Democratic Republic of the Congo,8.436513597335237,36.868069302480734,8,0.9482590062471878
Democratic Republic of the Congo,12.910201004036578,62.62800756232602,11,0.8520394064012385
Democratic Republic of the Congo,7.2637942172175505,40.28099909832843,7,0.9636836879833032
Democratic Republic of the Congo,8.361312547630215,27.432786472392515,8,0.9567875802307355
Democratic Republic of the Congo,8.297300150333202,36.39936947937345,8,0.9641690495767755
Democratic Republic of the Congo,9.459871139510138,71.97319167814955,8,0.8456774814391673
Democratic Republic of the Congo,13.915527557907268,72.74216298701917,12,0.862346033958389
Democratic Republic of the Congo,11.225080157604001,65.27816217113329,10,0.890862235244341
Democratic Republic of the Congo,8.398910648626991,37.92804675818508,8,0.9525044776262499
Democratic Republic of the Congo,9.687638437000423,45.62610156595793,9,0.9290189821314867
Democratic Republic of the Congo,8.45150312762013,34.428200110506374,8,0.946577180319015
Democratic Republic of the Congo,11.977746755332932,45.72736623363279,11,0.9183697255163954
Democratic Republic of the Congo,12.294324629267104,54.231477869869025,11,0.8947217786826683
Democratic Republic of the Congo,8.335210621782089,24.400306526096394,8,0.9597837850784363
Democratic Republic of the Congo,7.3461438361570535,34.81250049458851,7,0.9528808795638652
Democratic Republic of the Congo,8.759047045226392,45.120470912678115,8,0.9133413667825809
Democratic Republic of the Congo,10.838730383753042,48.80682109440006,10,0.9226172850456474
Democratic Republic of the Congo,10.461390330565683,30.834249737736144,10,0.9558958880238307
Democratic Republic of the Congo,6.032301254835971,23.23461264364819,6,0.9946452848637034
Democratic Republic of the Congo,6.732800231521474,64.26336364066442,6,0.891159665173093
Democratic Republic of the Congo,9.638148145810463,39.48134183794498,9,0.9337893404255406
Democratic Republic of the Congo,8.617734895139673,43.47767824135394,8,0.9283181830659388
Democratic Republic of the Congo,11.226016286294971,66.1081538636886,10,0.8907879469414519
Democratic Republic of the Congo,8.330785855724393,38.946714053141335,8,0.9602935591607966
Democratic Republic of the Congo,8.594281568265536,44.847641856031025,8,0.9308515128873684
Democratic Republic of the Congo,8.404990129546215,27.89581243535394,8,0.9518155139620514
Democratic Republic of the Congo,10.374061683373606,62.526067895909684,9,0.8675483407260052
Democratic Republic of the Congo,9.207559169484378,25.871684518569193,9,0.9774577425283055
Democratic Republic of the Congo,9.558705540776465,47.88104456787932,9,0.9415500834926775
Democratic Republic of the Congo,7.232700745649753,31.067770394147022,7,0.9678265762910604
Democratic Republic of the Congo,8.542481044830797,53.266809030690645,8,0.936496078600132
Democratic Republic of the Congo,10.622760002604196,37.28066606689499,10,0.9413749343436617
Democratic Republic of the Congo,10.814690887066105,39.12016622640626,10,0.9246681300858595
Democratic Republic of the Congo,10.869561957435177,56.60105170783451,10,0.9200002759227693
Democratic Republic of the Congo,9.260484279392381,42.06158548518797,9,0.9718714192980118
Democratic Republic of the Congo,8.38931482888751,39.078781541616614,8,0.9535939660355867
Democratic Republic of the Congo,10.74020659306598,41.209138136641755,10,0.9310807863282754
Democratic Republic of the Congo,11.321103486778528,64.62464890454771,10,0.8833061204394613
Democratic Republic of the Congo,12.176437730051418,42.882161399966435,11,0.9033840802923853
Democratic Republic of the Congo,9.858197420727091,48.46051191711821,9,0.9129458070171418
Democratic Republic of the Congo,9.29744785121876,31.3979722855808,9,0.9680075805770969
Democratic Republic of the Congo,6.000000000000001,22.116981519166323,6,0.9999999999999999
Democratic Republic of the Congo,9.683052077211384,45.000869665144066,9,0.9294590102619694
Democratic Republic of the Congo,10.816187920390128,43.36205426206012,10,0.9245401497831327
Democratic Republic of the Congo,11.069027152523187,46.83490359642417,10,0.9034217607570416
Democratic Republic of the Congo,7.108554851710078,34.617754982383154,7,0.9847289844455567
Democratic Republic of the Congo,10.59449079014631,37.62650725126574,10,0.9438867990994686
Democratic Republic of the Congo,9.812174954612942,45.610313216364105,9,0.9172278359925575
Democratic Republic of the Congo,7.292052974147722,30.465376741853,7,0.9599491425551724
Democratic Republic of the Congo,8.167960170996663,34.16261561977294,8,0.9794367054343547
Democratic Republic of the Congo,7.249586896043053,48.38751660487871,7,0.9655722595477431
Democratic Republic of the Congo,7.622283675230954,49.55210851688284,7,0.9183599428012499
Democratic Republic of the Congo,9.572903007685548,40.25739478818367,9,0.9401536809444746
Democratic Republic of the Congo,10.34636641597451,45.97972732225827,10,0.9665228929607858
Democratic Republic of the Congo,7.821625424507222,61.55282048571914,7,0.8949546443463205
Democratic Republic of the Congo,12.19905778224623,97.96242885373674,10,0.819735440105333
Democratic Republic of the Congo,9.538515617778286,39.706115295998515,9,0.943543037579707
Democratic Republic of the Congo,9.483093497120809,34.48045743480276,9,0.9490573938485914
Democratic Republic of the Congo,11.204587091192229,56.22239316339637,10,0.8924916124629761
Democratic Republic of the Congo,7.422180472425429,30.49175525580351,7,0.9431190774740796
Democratic Republic of the Congo,10.861756476226704,61.828061640980046,10,0.920661407009737
Democratic Republic of the Congo,8.32852879158344,91.33227784977419,7,0.8404845771889495
Democratic Republic of the Congo,11.970477404116426,53.09975946621021,11,0.9189274269226141
Democratic Republic of the Congo,7.220180883491965,40.01394521126189,7,0.9695047967571864
Democratic Republic of the Congo,10.876155260202877,41.58891093316252,10,0.9194425567453205
Democratic Republic of the Congo,7.160008883839151,39.334788187196686,7,0.9776524182532361
Democratic Republic of the Congo,8.123050717971289,29.596882632273505,8,0.9848516619871579
Democratic Republic of the Congo,10.830096380477649,42.24176936313222,10,0.9233528168803758
Democratic Republic of the Congo,13.295894348457919,49.71304344315644,12,0.9025342474529952
Democratic Republic of the Congo,8.417030523333684,42.589568082484945,8,0.950453960909659
Democratic Republic of the Congo,7.256273726056221,27.328747893732398,7,0.9646824615868639
Democratic Republic of the Congo,8.171893725779405,31.259227910344205,8,0.9789652519296547
Democratic Republic of the Congo,7.274546558389491,26.511747594180125,7,0.9622592891273937
Democratic Republic of the Congo,9.742786787185768,42.00587801953468,9,0.9237603363995689
Democratic Republic of the Congo,10.975114862209796,68.96071729679336,10,0.9111521952660948
Democratic Republic of the Congo,8.26067693001733,26.346195796561446,8,0.9684436357666897
Democratic Republic of the Congo,6.240133284467217,31.538076646919585,6,0.9615179238134303
Democratic Republic of the Congo,12.721862790013818,79.31318010296677,11,0.8646532494152182
Democratic Republic of the Congo,7.018659126173853,33.10487422318365,7,0.9973414970240868
Democratic Republic of the Congo,8.588832740039093,48.16662204108227,8,0.9314420529702372
Democratic Republic of the Congo,7.395422495197907,37.220802903244646,7,0.94653145300966
Democratic Republic of the Congo,9.647881534722224,57.639600420380525,9,0.9328472750841175
Democratic Republic of the Congo,7.527843279248251,42.81429335292618,7,0.9298812077154504
Democratic Republic of the Congo,8.151116550740797,74.5439034088462,7,0.858778052850173
Democratic Republic of the Congo,10.92142178897838,46.43616175570979,10,0.915631700086132
Democratic Republic of the Congo,8.518723115959304,32.17105035531874,8,0.9391078793267141
Democratic Republic of the Congo,7.0000000000000835,21.107042877602048,7,0.9999999999999881
Democratic Republic of the Congo,7.13222980304927,23.750935654130274,7,0.98146024361235
Democratic Republic of the Congo,8.318999166719069,32.37197979883758,8,0.9616541412823727
Democratic Republic of the Congo,7.195014591948878,33.10641420537811,7,0.9728958726272638
Democratic Republic of the Congo,8.484326867109802,53.50146714696511,8,0.9429151098612979
Democratic Republic of the Congo,9.240818928326854,29.38704103099438,9,0.9739396551112319
Democratic Republic of the Congo,8.4613289698681,41.38385264099092,8,0.9454779536984139
Democratic Republic of the Congo,8.295621896313056,37.47001752928839,8,0.9643641067531725
Democratic Republic of the Congo,10.925809295780759,46.91169471442593,10,0.9152640073867773
Democratic Republic of the Congo,8.649629537001996,46.86814125739135,8,0.9248951028222695
Democratic Republic of the Congo,8.120933381821017,33.72189591294817,8,0.9851084381394225
Democratic Republic of the Congo,7.636738286802663,59.633439477424226,7,0.9166216959532273
Democratic Republic of the Congo,11.112273541710692,57.57523240281593,10,0.8999058529709788
Democratic Republic of the Congo,14.018712631931052,70.40912370535321,12,0.8559987150793762
Democratic Republic of the Congo,10.317953940330117,58.834648900637724,9,0.8722659600971285
Democratic Republic of the Congo,9.744337091679181,46.37774796035426,9,0.9236133679822324
Democratic Republic of the Congo,12.411265031865668,57.807597311685555,11,0.8862916045832335
Democratic Republic of the Congo,7.277194529210042,25.756445180263903,7,0.961909149453487
Democratic Republic of the Congo,11.620883582011452,75.65539769569041,10,0.8605197642182305
Democratic Republic of the Congo,9.900783784030448,44.2340660198544,9,0.9090189419666578
Democratic Republic of the Congo,8.571506080533178,42.55529420493476,8,0.9333248935293729
Democratic Republic of the Congo,9.689144844305543,33.434472567689625,9,0.9288745441027684
Democratic Republic of the Congo,9.59489610056161,45.49479327832281,9,0.9379986928126519
Democratic Republic of the Congo,9.883885011215675,49.69696928965573,9,0.9105731187470623
Democratic Republic of the Congo,12.163037044461932,43.98325697789338,11,0.9043793881239978
Democratic Republic of the Congo,9.631596942703998,39.829567668601186,9,0.9344244836592298
Democratic Republic of the Congo,9.707084907954943,52.63939065487715,9,0.9271578527786969
Democratic Republic of the Congo,7.490264941288452,46.91195125160525,7,0.9345463818528001
Democratic Republic of the Congo,7.399569527047937,43.530025725507286,7,0.9460009767342039
Democratic Republic of the Congo,6.075865246155353,22.239043382756197,6,0.9875136720315911
Democratic Republic of the Congo,9.574455389997011,33.58903370793191,9,0.9400012463792794
Democratic Republic of the Congo,8.393703251262414,31.647229982332785,8,0.9530954050343392
Democratic Republic of the Congo,15.395283629302737,76.92827617927783,13,0.8444144527000689
Democratic Republic of the Congo,11.759137105445761,37.78672032069087,11,0.9354427881367079
Democratic Republic of the Congo,9.095513411236695,68.56658429045511,8,0.8795545274131216
Democratic Republic of the Congo,7.162649847884327,35.486668525073036,7,0.9772919448334655
Democratic Republic of the Congo,8.313825676658277,30.00862313183843,8,0.9622525550975446
Democratic Republic of the Congo,8.064601378859019,17.877586242064208,8,0.9919895137001603
Democratic Republic of the Congo,8.393780842623107,31.780967025143937,8,0.9530865947055096
Democratic Republic of the Congo,6.804792828789808,67.33399386503648,6,0.8817314723550612
Democratic Republic of the Congo,9.525875792195626,35.419657376257454,9,0.9447950189916956
Democratic Republic of the Congo,8.536820441645661,55.9317908213579,8,0.9371170513289867
Democratic Republic of the Congo,10.184393156459324,51.64821163773527,9,0.8837050830359846
Democratic Republic of the Congo,12.08026420927513,43.71289912290173,11,0.910576110707437
Democratic Republic of the Congo,11.645941961218458,47.89263225755918,11,0.9445350180028824
Democratic Republic of the Congo,11.735493839282304,42.804489800296146,11,0.9373274061275223
Democratic Republic of the Congo,8.477642978566815,49.71249386113493,8,0.9436585169044754
Democratic Republic of the Congo,7.816626789347062,51.56098849897007,7,0.8955269566585926
Democratic Republic of the Congo,9.485758076649361,36.012363869013015,9,0.9487908006166499
Democratic Republic of the Congo,9.352639656455208,31.983695320101386,9,0.9622951734046745
Democratic Republic of the Congo,9.683011017789374,42.62356203022478,9,0.9294629514998419
Democratic Republic of the Congo,8.448909246147629,35.9501420998223,8,0.9468677869451239
Democratic Republic of the Congo,8.423493037793046,31.77732030797166,8,0.9497247714347252
Democratic Republic of the Congo,9.060539472377423,58.737723757399586,8,0.8829496327883505
Democratic Republic of the Congo,9.366636005298153,77.3179067773029,8,0.8540953225336047
Democratic Republic of the Congo,8.28341451865658,37.86490248865947,8,0.9657853029063981
Democratic Republic of the Congo,11.217378629360871,57.598605524180954,10,0.8914738755296671
Democratic Republic of the Congo,9.63507609195544,43.1868365764428,9,0.9340870704191241
Democratic Republic of the Congo,8.43500880582557,37.34852961245455,8,0.9484281740731397
Democratic Republic of the Congo,10.973256730414489,48.84162932259781,10,0.911306483177695
Democratic Republic of the Congo,9.275072591823644,32.45988200878052,9,0.9703428098162669
Democratic Republic of the Congo,9.486582405469928,40.118642656041295,9,0.9487083562158943
Democratic Republic of the Congo,8.50760241921964,29.78737287100179,8,0.9403354324512263
Democratic Republic of the Congo,9.850073300750637,39.07257708242394,9,0.9136987842835793
Democratic Republic of the Congo,9.516229435927398,38.92283007643075,9,0.9457527333275052
Democratic Republic of the Congo,8.222127569211686,34.40224960106999,8,0.9729841738233961
Democratic Republic of the Congo,8.740336755931818,49.773867002194955,8,0.9152965410137804
Democratic Republic of the Congo,9.74875090852136,38.25796950945849,9,0.9231951954104316
Democratic Republic of the Congo,8.523270808144726,35.14009541059041,8,0.9386068071843152
Democratic Republic of the Congo,8.150773030786974,30.14586334147998,8,0.9815019961643544
Democratic Republic of the Congo,8.492001078190933,86.16101539059484,7,0.824305123792003
Democratic Republic of the Congo,9.42027360103,43.58307357179892,9,0.9553862638358988
Democratic Republic of the Congo,8.247579092802264,77.72801098620135,7,0.8487339037595848
Democratic Republic of the Congo,9.351565751299745,43.972739348969654,9,0.9624056804336876
Democratic Republic of the Congo,7.000000000000003,39.57867928630487,7,0.9999999999999997
Democratic Republic of the Congo,8.596248871025821,38.95593440011899,8,0.9306384819737462
Democratic Republic of the Congo,12.747799940274836,61.5727300380407,11,0.8628939935939131
Democratic Republic of the Congo,7.255565900887581,25.715846866913598,7,0.9647765723061908
Democratic Republic of the Congo,12.927912507499476,45.89120245690317,12,0.9282241037011045
Democratic Republic of the Congo,7.176887431602562,23.201029389316496,7,0.9753531829378207
Democratic Republic of the Congo,9.46177901572796,36.078522641592066,9,0.9511953285993722
Democratic Republic of the Congo,6.100298533450523,26.307841026547425,6,0.9835584221164679
Democratic Republic of the Congo,9.790141946799178,46.54393305547812,9,0.9192920847222742
Democratic Republic of the Congo,9.78788505019709,46.79469828054711,9,0.9195040556610107
Democratic Republic of the Congo,9.788750155890567,48.75658977312343,9,0.9194227921512614
Democratic Republic of the Congo,8.58079140482051,44.87759728021626,8,0.9323149372336178
Democratic Republic of the Congo,7.249626700248242,27.694489516969615,7,0.9655669580559653
Democratic Republic of the Congo,9.607037323165768,37.45795807022122,9,0.9368132648239017
Democratic Republic of the Congo,7.279456167083001,36.104173665739935,7,0.9616102960621323
Democratic Republic of the Congo,12.552214101019572,58.322244942578386,11,0.8763394180080555
Democratic Republic of the Congo,9.00000000000024,23.46522348693675,9,0.9999999999999734
Democratic Republic of the Congo,11.075537771644678,53.315187839556245,10,0.9028906953486048
Democratic Republic of the Congo,9.83259094941263,48.52830099005646,9,0.9153233411522762
Democratic Republic of the Congo,8.166765864711095,67.55103981361218,7,0.8571324458127623
Democratic Republic of the Congo,9.423991177392695,43.24279797569428,9,0.9550093830297919
Democratic Republic of the Congo,6.000000000000001,20.78267640203703,6,0.9999999999999999
Democratic Republic of the Congo,10.112184634029429,53.24886963514266,9,0.8900153948646551
Democratic Republic of the Congo,8.408055102362715,37.55384644182809,8,0.9514685504085185
Democratic Republic of the Congo,6.720875296570121,60.42367397960177,6,0.8927408611586638
Democratic Republic of the Congo,7.258725234733856,25.1777723950409,7,0.9643566568003119
Democratic Republic of the Congo,7.120068841416635,22.006677677359093,7,0.9831365617256103
Democratic Republic of the Congo,7.8560403201799875,58.88366852200661,7,0.8910341233889727
Democratic Republic of the Congo,9.922035946477328,40.065389700607454,9,0.9070719002177489
Democratic Republic of the Congo,8.163111520068759,36.71395176024012,8,0.9800184623635542
Democratic Republic of the Congo,12.235409477286762,55.7211098350546,11,0.8990299850952992
Democratic Republic of the Congo,10.408517853579111,28.904978375838787,10,0.9607515825667113
Democratic Republic of the Congo,8.302456452425897,29.718122185863212,8,0.9635702452450055
Democratic Republic of the Congo,7.128580619567322,22.87932335800938,7,0.9819626617935161
Democratic Republic of the Congo,6.049917520711246,22.36408132586692,6,0.991749057645768
Democratic Republic of the Congo,6.587983911027804,47.21519325755085,6,0.9107490365840812
Democratic Republic of the Congo,10.90220656705933,44.76549582445295,10,0.9172455079153133
Democratic Republic of the Congo,6.102176783326762,23.17535003598049,6,0.9832556828563302
Democratic Republic of the Congo,8.766708308241128,48.64327915152087,8,0.9125431939465369
Democratic Republic of the Congo,7.529432330399987,32.12216651958932,7,0.9296849606759315
Democratic Republic of the Congo,12.244192287144031,53.784770906875536,11,0.8983851071621614
Democratic Republic of the Congo,11.009226433522572,47.995127405776216,10,0.9083290329600702
Democratic Republic of the Congo,10.972876721498755,54.71670563340778,10,0.9113380432323063
Democratic Republic of the Congo,12.463022246278756,52.8515198157564,11,0.882610957649892
Democratic Republic of the Congo,7.066812345044607,20.9308805622525,7,0.9905456177718577
Democratic Republic of the Congo,9.567690769070905,36.705317001742536,9,0.9406658531538188
Democratic Republic of the Congo,8.258707552446552,23.130124390141983,8,0.968674571559334
Democratic Republic of the Congo,10.756983379840413,43.019516024108995,10,0.9296286558126444
Democratic Republic of the Congo,8.26711528958457,36.01484463110932,8,0.9676894200421883
Democratic Republic of the Congo,7.245910192125608,38.987752233757355,7,0.9660622081139167
Democratic Republic of the Congo,9.565047042446594,32.80075479352565,9,0.940925848044542
Democratic Republic of the Congo,7.151639208890236,23.22413734049539,7,0.9787965801320441
Democratic Republic of the Congo,9.746684180131169,38.848568090278036,9,0.9233909536482878
Democratic Republic of the Congo,9.60516362156567,48.09370340460316,9,0.936996011165604
Democratic Republic of the Congo,8.542820919102768,43.05244383692306,8,0.9364588203073583
Democratic Republic of the Congo,9.45413890748925,24.658465352173103,9,0.9519640115368416
Democratic Republic of the Congo,13.600064684612882,52.615400132949766,12,0.8823487445303702
Democratic Republic of the Congo,9.51790570541468,35.91262487657583,9,0.9455861697474007
Democratic Republic of the Congo,8.074480198599113,19.264339351398284,8,0.9907758522199317
Democratic Republic of the Congo,10.403885255997844,38.65332011285072,10,0.9611793819270542
Democratic Republic of the Congo,8.394972127746376,29.428170301097712,8,0.9529513473378969
Democratic Republic of the Congo,7.9129789686614656,60.15470811965731,7,0.8846225963348033
Democratic Republic of the Congo,8.65768718431296,36.57837878365285,8,0.9240343095896746
Democratic Republic of the Congo,9.511914082992257,37.67234841030993,9,0.9461818012099601
Democratic Republic of the Congo,9.57224635353998,42.877890922410664,9,0.9402181752950443
Democratic Republic of the Congo,8.194538985677076,33.779933643273004,8,0.9762599231003595
Democratic Republic of the Congo,8.416169817335247,27.49775127089633,8,0.9505511620644775
Democratic Republic of the Congo,6.359243102917016,42.44431206705451,6,0.9435085123963527
Democratic Republic of the Congo,7.441955375064728,36.4687336854371,7,0.9406130038691768
Democratic Republic of the Congo,9.681934407855444,45.53786698282083,9,0.9295663057475213
Democratic Republic of the Congo,7.2475778994973385,26.182801817841575,7,0.9658399119084309
Democratic Republic of the Congo,8.630966209416776,47.20635880351382,8,0.9268950666579643
Democratic Republic of the Congo,10.750633360912142,41.425703066033286,10,0.9301777545831538
Democratic Republic of the Congo,7.034894730458357,29.282240650601487,7,0.9950397650859967
Democratic Republic of the Congo,8.333094414532738,28.762418814730424,8,0.9600275242349554
Democratic Republic of the Congo,9.607224707462827,43.71682731481847,9,0.9367949927317575
Democratic Republic of the Congo,8.14861175908418,77.20280685539923,7,0.8590420315701394
Democratic Republic of the Congo,9.72527303648622,47.35635514768579,9,0.9254238895128991
Democratic Republic of the Congo,9.853539631983153,53.91355098074294,9,0.9133773584050255
Democratic Republic of the Congo,11.06258240081234,56.91811120470706,10,0.9039480690571567
Democratic Republic of the Congo,9.79284712193875,48.41640612180003,9,0.9190381395659135
Democratic Republic of the Congo,10.95636096289424,55.078451198348134,10,0.9127118058511274
Democratic Republic of the Congo,7.193761599938831,23.962131447806687,7,0.9730653292791245
Democratic Republic of the Congo,13.841988599929874,71.54708565354822,12,0.8669274586789354
Democratic Republic of the Congo,11.122125833724104,49.127705017401574,10,0.8991086910452285
Democratic Republic of the Congo,9.609575484526594,31.692198276509266,9,0.9365658258777261
Democratic Republic of the Congo,10.957477796588462,48.06200651457515,10,0.912618778302561
Democratic Republic of the Congo,10.823013056329764,58.1263265503995,10,0.9239571224716919
Democratic Republic of the Congo,9.893139262919382,50.05972758768684,9,0.9097213493934155
Democratic Republic of the Congo,8.627724726635764,49.47112076448718,8,0.9272433061409767
Democratic Republic of the Congo,10.968982842906158,48.700932441434816,10,0.9116615590721963
Democratic Republic of the Congo,8.46275906774367,42.26755165233378,8,0.9453181800356925
Democratic Republic of the Congo,9.60926555542573,44.341998493761466,9,0.9365960330775003
Democratic Republic of the Congo,9.69362675902775,36.535293691110084,9,0.9284450725955825
Democratic Republic of the Congo,8.963276201191379,51.21941945873538,8,0.8925307912453548
Democratic Republic of the Congo,9.69936941281914,45.69488436211454,9,0.9278953730853038
Democratic Republic of the Congo,9.565252284517358,40.59131410042034,9,0.9409056585541089
Democratic Republic of the Congo,7.400002138869499,41.945901851822185,7,0.9459456725331964
Democratic Republic of the Congo,15.087377373582695,65.89630381558388,13,0.8616474340174193
